metric_formula,model_name,seed,item_id,phenomenon,metric,label_type,target,distractor_prob
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,16,humour,label_score,label_numeric,0.19646005348068088,0.8035399465193191
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,16,humour,label_score,label_numeric,0.24242888363071022,0.7575711163692898
sentence_mi,meta-llama/Llama-2-7b-hf,3,16,humour,label_score,label_numeric,0.3407241402820651,0.6592758597179349
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,16,humour,label_score,label_numeric,0.19248996822179823,0.8075100317782018
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,16,humour,label_score,label_numeric,0.19646005348068085,0.8035399465193191
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.17175782333014714,0.8282421766698529
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.20109114605033565,0.7989088539496644
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.17175782333014714,0.8282421766698529
sentence_mi,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.18839204512969474,0.8116079548703052
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.20007089806944817,0.7999291019305519
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_alpha,0.20109114605033565,0.7989088539496644
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.11800730976332484,0.8819926902366751
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.20664722747087683,0.7933527725291232
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.1084720538513739,0.8915279461486261
sentence_mi,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.2373593812326323,0.7626406187673677
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.1963311622715148,0.8036688377284852
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,17,humour,label_score,label_numeric,0.20664722747087683,0.7933527725291232
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.1743774509219319,0.8256225490780681
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.20309830688348696,0.796901693116513
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.1743774509219319,0.8256225490780681
sentence_mi,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.26285579323085845,0.7371442067691416
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.19024686403346236,0.8097531359665376
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_alpha,0.20309830688348696,0.796901693116513
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.25821558222317414,0.7417844177768258
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.19508250196095367,0.8049174980390463
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.26062506301692007,0.73937493698308
sentence_mi,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.23907119639560376,0.7609288036043962
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.19742685148213346,0.8025731485178665
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,18,humour,label_score,label_numeric,0.19508250196095367,0.8049174980390463
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.15957167148017348,0.8404283285198265
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.20639829523235997,0.79360170476764
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.15957167148017348,0.8404283285198265
sentence_mi,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.21452846458665722,0.7854715354133428
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.19647474876842516,0.8035252512315748
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_alpha,0.20639829523235997,0.79360170476764
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.15976400819853845,0.8402359918014616
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.20289766497759293,0.7971023350224071
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.1551625777526125,0.8448374222473876
sentence_mi,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.08970047793349996,0.9102995220665
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.20877110145412953,0.7912288985458704
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,19,humour,label_score,label_numeric,0.20289766497759293,0.7971023350224071
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.18945422265978246,0.8105457773402176
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.2012133052055402,0.7987866947944597
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.18945422265978246,0.8105457773402176
sentence_mi,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.17245311257606807,0.8275468874239319
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.20192061264196914,0.7980793873580309
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_alpha,0.2012133052055402,0.7987866947944597
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.16326335939345332,0.8367366406065466
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.20185887751710216,0.7981411224828978
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.1603531340749715,0.8396468659250285
sentence_mi,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.12687359075709162,0.8731264092429084
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.20525685689045925,0.7947431431095408
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,20,humour,label_score,label_numeric,0.20185887751710221,0.7981411224828978
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.17367482333497045,0.8263251766650296
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.2032596476049517,0.7967403523950483
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.17367482333497045,0.8263251766650296
sentence_mi,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.20489061885168325,0.7951093811483168
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.1979305640954639,0.8020694359045362
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_alpha,0.2032596476049517,0.7967403523950483
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.28476477974872216,0.7152352202512778
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.19386176728961368,0.8061382327103863
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.2906973774220781,0.709302622577922
sentence_mi,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.15744243657007112,0.8425575634299289
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.201829425750371,0.798170574249629
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,21,humour,label_score,label_numeric,0.19386176728961368,0.8061382327103863
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.2082003337179108,0.7917996662820892
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.19740736282694,0.8025926371730601
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.2082003337179108,0.7917996662820892
sentence_mi,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.2453481197897087,0.7546518802102913
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.19278798365255373,0.8072120163474463
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_alpha,0.19740736282694,0.8025926371730601
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.2210449799827029,0.7789550200172971
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.19638656982132263,0.8036134301786774
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.2231268308158836,0.7768731691841164
sentence_mi,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.13810124896699172,0.8618987510330083
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.20400641017237864,0.7959935898276214
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,22,humour,label_score,label_numeric,0.19638656982132263,0.8036134301786774
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.1244560694544787,0.8755439305455213
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.21125037134047184,0.7887496286595281
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.1244560694544787,0.8755439305455213
sentence_mi,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.1864749502347904,0.8135250497652096
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.20039699572701572,0.7996030042729843
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_alpha,0.21125037134047184,0.7887496286595281
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.12995335507969932,0.8700466449203007
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.20484296424816062,0.7951570357518394
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.12395388840851676,0.8760461115914833
sentence_mi,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.3025615130765928,0.6974384869234072
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.1942299445978992,0.8057700554021008
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,23,humour,label_score,label_numeric,0.20484296424816062,0.7951570357518394
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.21672689402534734,0.7832731059746527
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.19552336622312794,0.8044766337768721
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.21672689402534734,0.7832731059746527
sentence_mi,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.11476118660012098,0.885238813399879
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.2166873501294473,0.7833126498705527
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_alpha,0.19552336622312794,0.8044766337768721
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.30288876212989196,0.6971112378701081
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.19205647833819744,0.8079435216618025
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.30787597020487417,0.6921240297951259
sentence_mi,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.19010402961142955,0.8098959703885704
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.19986191916548193,0.8001380808345181
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,24,humour,label_score,label_numeric,0.19205647833819744,0.8079435216618025
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.21200274897079024,0.7879972510292097
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.1973129155183434,0.8026870844816566
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.21200274897079024,0.7879972510292097
sentence_mi,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.23374372386891668,0.7662562761310834
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.19300450793247367,0.8069954920675263
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_alpha,0.1973129155183434,0.8026870844816566
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.1971375671777226,0.8028624328222774
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.19915946488290043,0.8008405351170995
sentence_cond_probs,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.19694666083430618,0.8030533391656938
sentence_mi,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.14813762777752254,0.8518623722224774
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.2034006254169237,0.7965993745830763
sentence_surprisal,meta-llama/Llama-2-7b-hf,3,25,humour,label_score,label_numeric,0.19915946488290043,0.8008405351170995
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.22938801429842215,0.7706119857015779
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.19401149755693142,0.8059885024430686
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.22938801429842215,0.7706119857015779
sentence_mi,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.11524793323187453,0.8847520667681255
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.21869182463886158,0.7813081753611384
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_alpha,0.19401149755693142,0.8059885024430686
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.26157313774359287,0.7384268622564072
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.19390237079023367,0.8060976292097664
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.2681948654643411,0.7318051345356589
sentence_mi,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.2315512282327226,0.7684487717672774
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.19768591830903504,0.802314081690965
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,1,humour,label_score,label_numeric,0.19390237079023367,0.8060976292097664
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.22280671600580326,0.7771932839941967
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.1953825641032846,0.8046174358967154
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.22280671600580326,0.7771932839941967
sentence_mi,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.10940391012805736,0.8905960898719426
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.2172129408262688,0.7827870591737311
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_alpha,0.1953825641032846,0.8046174358967154
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.19003504153915785,0.8099649584608422
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.19996989325965653,0.8000301067403435
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.1888296424131969,0.8111703575868031
sentence_mi,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.16116333263406196,0.838836667365938
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.20199567345461408,0.7980043265453859
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,2,humour,label_score,label_numeric,0.19996989325965653,0.8000301067403435
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.16543900833100303,0.834560991668997
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.20471693493307186,0.7952830650669281
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.16543900833100303,0.834560991668997
sentence_mi,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.20195667485367036,0.7980433251463297
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.19681413637393994,0.80318586362606
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_alpha,0.20471693493307186,0.7952830650669281
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.14164916919893897,0.858350830801061
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.2043245593096997,0.7956754406903003
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.1357864381358031,0.8642135618641968
sentence_mi,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.10675739869443034,0.8932426013055697
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.20758121328302936,0.7924187867169706
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,3,humour,label_score,label_numeric,0.2043245593096997,0.7956754406903003
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.24877408609935725,0.7512259139006427
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.19176395757120263,0.8082360424287973
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.24877408609935725,0.7512259139006427
sentence_mi,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.17637321799241165,0.8236267820075883
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.20017007674825418,0.7998299232517458
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_alpha,0.19176395757120263,0.8082360424287973
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.10456319202128446,0.8954368079787155
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.2085837670941055,0.7914162329058945
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.09353446980393264,0.9064655301960673
sentence_mi,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.09956741223705398,0.900432587762946
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.20787505302331777,0.7921249469766822
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,4,humour,label_score,label_numeric,0.2085837670941055,0.7914162329058945
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.3466867346233508,0.6533132653766491
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.1767984368082383,0.8232015631917617
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.3466867346233508,0.6533132653766491
sentence_mi,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.11314914731694005,0.88685085268306
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.2193193988486555,0.7806806011513445
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_alpha,0.1767984368082383,0.8232015631917617
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.13463510354667077,0.8653648964533293
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.20432640083010373,0.7956735991698962
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.1286058894411483,0.8713941105588516
sentence_mi,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.12493891278884425,0.8750610872111557
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.20552436363565793,0.794475636364342
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,5,humour,label_score,label_numeric,0.20432640083010373,0.7956735991698962
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.11447680535468886,0.8855231946453112
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.2142718574701457,0.7857281425298543
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.11447680535468886,0.8855231946453112
sentence_mi,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.22436880700096773,0.7756311929990323
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.19653796780161545,0.8034620321983845
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_alpha,0.2142718574701457,0.7857281425298543
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.11191744010613057,0.8880825598938694
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.20618960994766888,0.7938103900523311
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.10698887729021572,0.8930111227097843
sentence_mi,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.09431601897330506,0.9056839810266949
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.20785637069979232,0.7921436293002077
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,6,humour,label_score,label_numeric,0.20618960994766888,0.7938103900523311
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.24172207265186277,0.7582779273481373
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.1915749410549595,0.8084250589450405
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.24172207265186277,0.7582779273481373
sentence_mi,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.12971583855504462,0.8702841614449554
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.21402077960557642,0.7859792203944236
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_alpha,0.1915749410549595,0.8084250589450405
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.17424335411750713,0.8257566458824929
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.20136032467642592,0.798639675323574
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.17233522902755746,0.8276647709724425
sentence_mi,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.18451727974853122,0.8154827202514687
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.20067027055501827,0.7993297294449817
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,7,humour,label_score,label_numeric,0.20136032467642592,0.798639675323574
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.19041426480622914,0.8095857351937709
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.20138927991774092,0.7986107200822591
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.19041426480622914,0.8095857351937709
sentence_mi,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.07168267468557603,0.928317325314424
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.23441444892722912,0.7655855510727709
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_alpha,0.20138927991774092,0.7986107200822591
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.16965369694923121,0.8303463030507687
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.20257962339281502,0.797420376607185
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.1621605974034445,0.8378394025965555
sentence_mi,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.17720024983331562,0.8227997501666844
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.2014026058914813,0.7985973941085187
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,8,humour,label_score,label_numeric,0.20257962339281502,0.797420376607185
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.2615405192281749,0.7384594807718251
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.18997035170824936,0.8100296482917506
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.2615405192281749,0.7384594807718251
sentence_mi,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.08655119914307763,0.9134488008569224
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.22694318608225522,0.7730568139177447
sentence_surprisal,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_alpha,0.18997035170824936,0.8100296482917506
mean_sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_numeric,0.20018939458180007,0.7998106054181999
mean_sentence_surprisal,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_numeric,0.19795912005123623,0.8020408799487637
sentence_cond_probs,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_numeric,0.20022128320423888,0.7997787167957611
sentence_mi,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_numeric,0.2239847870427253,0.7760152129572747
sentence_mi_surprisal,meta-llama/Llama-2-7b-hf,4,9,humour,label_score,label_numeric,0.19796943689095403,0.802030563109046
