response_option,phenomenon,model_name,item_id,seed,metric
0,humour,text-davinci-002,17,3,free
0,humour,text-davinci-002,18,3,free
1,humour,text-davinci-002,19,3,free
1,humour,text-davinci-002,20,3,free
0,humour,text-davinci-002,21,3,free
0,humour,text-davinci-002,22,3,free
1,humour,text-davinci-002,23,3,free
1,humour,text-davinci-002,24,3,free
1,humour,text-davinci-002,25,3,free
1,deceits,text-davinci-002,1,3,free
0,deceits,text-davinci-002,2,3,free
1,deceits,text-davinci-002,3,3,free
1,deceits,text-davinci-002,4,3,free
0,deceits,text-davinci-002,5,3,free
1,deceits,text-davinci-002,6,3,free
0,deceits,text-davinci-002,7,3,free
1,deceits,text-davinci-002,8,3,free
1,deceits,text-davinci-002,9,3,free
1,deceits,text-davinci-002,10,3,free
1,deceits,text-davinci-002,11,3,free
1,deceits,text-davinci-002,12,3,free
1,deceits,text-davinci-002,13,3,free
1,deceits,text-davinci-002,14,3,free
0,deceits,text-davinci-002,15,3,free
0,deceits,text-davinci-002,16,3,free
0,deceits,text-davinci-002,17,3,free
1,deceits,text-davinci-002,18,3,free
0,deceits,text-davinci-002,19,3,free
1,deceits,text-davinci-002,20,3,free
1,metaphor,text-davinci-002,1,3,free
1,metaphor,text-davinci-002,2,3,free
1,metaphor,text-davinci-002,3,3,free
1,metaphor,text-davinci-002,4,3,free
1,metaphor,text-davinci-002,5,3,free
1,metaphor,text-davinci-002,6,3,free
1,metaphor,text-davinci-002,7,3,free
1,metaphor,text-davinci-002,8,3,free
1,metaphor,text-davinci-002,9,3,free
1,metaphor,text-davinci-002,10,3,free
1,metaphor,text-davinci-002,11,3,free
1,metaphor,text-davinci-002,12,3,free
1,metaphor,text-davinci-002,13,3,free
1,metaphor,text-davinci-002,14,3,free
1,metaphor,text-davinci-002,15,3,free
1,metaphor,text-davinci-002,16,3,free
1,metaphor,text-davinci-002,17,3,free
1,metaphor,text-davinci-002,18,3,free
1,metaphor,text-davinci-002,19,3,free
1,metaphor,text-davinci-002,20,3,free
1,deceits,text-davinci-002,1,4,free
0,deceits,text-davinci-002,2,4,free
1,deceits,text-davinci-002,3,4,free
1,deceits,text-davinci-002,4,4,free
0,deceits,text-davinci-002,5,4,free
1,deceits,text-davinci-002,6,4,free
0,deceits,text-davinci-002,7,4,free
1,deceits,text-davinci-002,8,4,free
1,deceits,text-davinci-002,9,4,free
1,deceits,text-davinci-002,10,4,free
1,deceits,text-davinci-002,11,4,free
1,deceits,text-davinci-002,12,4,free
1,deceits,text-davinci-002,13,4,free
1,deceits,text-davinci-002,14,4,free
0,deceits,text-davinci-002,15,4,free
0,deceits,text-davinci-002,16,4,free
1,deceits,text-davinci-002,17,4,free
1,deceits,text-davinci-002,18,4,free
0,deceits,text-davinci-002,19,4,free
1,deceits,text-davinci-002,20,4,free
1,humour,text-davinci-002,1,4,free
0,humour,text-davinci-002,2,4,free
0,humour,text-davinci-002,3,4,free
0,humour,text-davinci-002,4,4,free
0,humour,text-davinci-002,5,4,free
1,humour,text-davinci-002,6,4,free
0,humour,text-davinci-002,7,4,free
0,humour,text-davinci-002,8,4,free
0,humour,text-davinci-002,9,4,free
0,humour,text-davinci-002,10,4,free
1,humour,text-davinci-002,11,4,free
0,humour,text-davinci-002,12,4,free
0,humour,text-davinci-002,13,4,free
0,humour,text-davinci-002,14,4,free
0,humour,text-davinci-002,15,4,free
0,humour,text-davinci-002,16,4,free
0,humour,text-davinci-002,17,4,free
0,humour,text-davinci-002,18,4,free
1,humour,text-davinci-002,19,4,free
1,humour,text-davinci-002,20,4,free
0,humour,text-davinci-002,21,4,free
0,humour,text-davinci-002,22,4,free
1,humour,text-davinci-002,23,4,free
1,humour,text-davinci-002,24,4,free
1,humour,text-davinci-002,25,4,free
1,metaphor,text-davinci-002,1,4,free
1,metaphor,text-davinci-002,2,4,free
1,metaphor,text-davinci-002,3,4,free
1,metaphor,text-davinci-002,4,4,free
1,metaphor,text-davinci-002,5,4,free
1,metaphor,text-davinci-002,6,4,free
1,metaphor,text-davinci-002,7,4,free
1,metaphor,text-davinci-002,8,4,free
1,metaphor,text-davinci-002,9,4,free
1,metaphor,text-davinci-002,10,4,free
1,metaphor,text-davinci-002,11,4,free
1,metaphor,text-davinci-002,12,4,free
1,metaphor,text-davinci-002,13,4,free
1,metaphor,text-davinci-002,14,4,free
1,metaphor,text-davinci-002,15,4,free
1,metaphor,text-davinci-002,16,4,free
1,metaphor,text-davinci-002,17,4,free
1,metaphor,text-davinci-002,18,4,free
1,metaphor,text-davinci-002,19,4,free
1,metaphor,text-davinci-002,20,4,free
0,indirect_speech,text-davinci-002,1,4,free
1,indirect_speech,text-davinci-002,2,4,free
0,indirect_speech,text-davinci-002,3,4,free
1,indirect_speech,text-davinci-002,4,4,free
1,indirect_speech,text-davinci-002,5,4,free
0,indirect_speech,text-davinci-002,6,4,free
1,indirect_speech,text-davinci-002,7,4,free
0,indirect_speech,text-davinci-002,8,4,free
0,indirect_speech,text-davinci-002,9,4,free
1,indirect_speech,text-davinci-002,10,4,free
0,indirect_speech,text-davinci-002,11,4,free
0,indirect_speech,text-davinci-002,12,4,free
1,indirect_speech,text-davinci-002,13,4,free
1,indirect_speech,text-davinci-002,14,4,free
1,indirect_speech,text-davinci-002,15,4,free
1,indirect_speech,text-davinci-002,16,4,free
0,indirect_speech,text-davinci-002,17,4,free
0,indirect_speech,text-davinci-002,18,4,free
1,indirect_speech,text-davinci-002,19,4,free
1,indirect_speech,text-davinci-002,20,4,free
1,irony,text-davinci-002,1,4,free
0,irony,text-davinci-002,2,4,free
0,irony,text-davinci-002,3,4,free
1,irony,text-davinci-002,4,4,free
1,irony,text-davinci-002,5,4,free
0,irony,text-davinci-002,6,4,free
0,irony,text-davinci-002,7,4,free
1,irony,text-davinci-002,8,4,free
1,irony,text-davinci-002,9,4,free
1,irony,text-davinci-002,10,4,free
0,irony,text-davinci-002,11,4,free
1,irony,text-davinci-002,12,4,free
0,irony,text-davinci-002,13,4,free
1,irony,text-davinci-002,14,4,free
0,irony,text-davinci-002,15,4,free
1,irony,text-davinci-002,16,4,free
1,irony,text-davinci-002,17,4,free
0,irony,text-davinci-002,18,4,free
0,irony,text-davinci-002,19,4,free
0,irony,text-davinci-002,20,4,free
0,irony,text-davinci-002,21,4,free
0,irony,text-davinci-002,22,4,free
0,irony,text-davinci-002,23,4,free
1,irony,text-davinci-002,24,4,free
1,irony,text-davinci-002,25,4,free
1,coherence,text-davinci-002,1,4,free
0,coherence,text-davinci-002,2,4,free
0,coherence,text-davinci-002,3,4,free
0,coherence,text-davinci-002,4,4,free
1,coherence,text-davinci-002,5,4,free
0,coherence,text-davinci-002,6,4,free
0,coherence,text-davinci-002,7,4,free
1,coherence,text-davinci-002,8,4,free
1,coherence,text-davinci-002,9,4,free
0,coherence,text-davinci-002,10,4,free
0,coherence,text-davinci-002,11,4,free
0,coherence,text-davinci-002,12,4,free
0,coherence,text-davinci-002,13,4,free
0,coherence,text-davinci-002,14,4,free
0,coherence,text-davinci-002,15,4,free
0,coherence,text-davinci-002,16,4,free
0,coherence,text-davinci-002,17,4,free
1,coherence,text-davinci-002,18,4,free
0,coherence,text-davinci-002,19,4,free
0,coherence,text-davinci-002,20,4,free
1,coherence,text-davinci-002,21,4,free
1,coherence,text-davinci-002,22,4,free
1,coherence,text-davinci-002,23,4,free
1,coherence,text-davinci-002,24,4,free
1,coherence,text-davinci-002,25,4,free
1,coherence,text-davinci-002,26,4,free
1,coherence,text-davinci-002,27,4,free
1,coherence,text-davinci-002,28,4,free
1,coherence,text-davinci-002,29,4,free
1,coherence,text-davinci-002,30,4,free
1,coherence,text-davinci-002,31,4,free
1,coherence,text-davinci-002,32,4,free
1,coherence,text-davinci-002,33,4,free
1,coherence,text-davinci-002,34,4,free
1,coherence,text-davinci-002,35,4,free
1,coherence,text-davinci-002,36,4,free
1,coherence,text-davinci-002,37,4,free
1,coherence,text-davinci-002,38,4,free
1,coherence,text-davinci-002,39,4,free
1,coherence,text-davinci-002,40,4,free
1,maxims,text-davinci-002,1,4,free
1,maxims,text-davinci-002,2,4,free
1,maxims,text-davinci-002,3,4,free
0,maxims,text-davinci-002,4,4,free
0,maxims,text-davinci-002,5,4,free
1,maxims,text-davinci-002,6,4,free
1,maxims,text-davinci-002,7,4,free
1,maxims,text-davinci-002,8,4,free
0,maxims,text-davinci-002,9,4,free
1,maxims,text-davinci-002,10,4,free
1,maxims,text-davinci-002,11,4,free
0,maxims,text-davinci-002,12,4,free
1,maxims,text-davinci-002,13,4,free
1,maxims,text-davinci-002,14,4,free
1,maxims,text-davinci-002,15,4,free
1,maxims,text-davinci-002,16,4,free
0,maxims,text-davinci-002,17,4,free
0,maxims,text-davinci-002,18,4,free
0,maxims,text-davinci-002,19,4,free
1,maxims,text-davinci-002,1,2,free
0,maxims,text-davinci-002,2,2,free
1,maxims,text-davinci-002,3,2,free
0,maxims,text-davinci-002,4,2,free
0,maxims,text-davinci-002,5,2,free
1,maxims,text-davinci-002,6,2,free
1,maxims,text-davinci-002,7,2,free
1,maxims,text-davinci-002,8,2,free
0,maxims,text-davinci-002,9,2,free
1,maxims,text-davinci-002,10,2,free
1,maxims,text-davinci-002,11,2,free
0,maxims,text-davinci-002,12,2,free
1,maxims,text-davinci-002,13,2,free
1,maxims,text-davinci-002,14,2,free
1,maxims,text-davinci-002,15,2,free
1,maxims,text-davinci-002,16,2,free
0,maxims,text-davinci-002,17,2,free
0,maxims,text-davinci-002,18,2,free
0,maxims,text-davinci-002,19,2,free
0,coherence,text-davinci-002,1,2,free
0,coherence,text-davinci-002,2,2,free
0,coherence,text-davinci-002,3,2,free
0,coherence,text-davinci-002,4,2,free
1,coherence,text-davinci-002,5,2,free
0,coherence,text-davinci-002,6,2,free
0,coherence,text-davinci-002,7,2,free
1,coherence,text-davinci-002,8,2,free
1,coherence,text-davinci-002,9,2,free
0,coherence,text-davinci-002,10,2,free
0,coherence,text-davinci-002,11,2,free
0,coherence,text-davinci-002,12,2,free
0,coherence,text-davinci-002,13,2,free
0,coherence,text-davinci-002,14,2,free
0,coherence,text-davinci-002,15,2,free
0,coherence,text-davinci-002,16,2,free
0,coherence,text-davinci-002,17,2,free
1,coherence,text-davinci-002,18,2,free
0,coherence,text-davinci-002,19,2,free
0,coherence,text-davinci-002,20,2,free
1,coherence,text-davinci-002,21,2,free
1,coherence,text-davinci-002,22,2,free
1,coherence,text-davinci-002,23,2,free
1,coherence,text-davinci-002,24,2,free
1,coherence,text-davinci-002,25,2,free
1,coherence,text-davinci-002,26,2,free
1,coherence,text-davinci-002,27,2,free
1,coherence,text-davinci-002,28,2,free
1,coherence,text-davinci-002,29,2,free
1,coherence,text-davinci-002,30,2,free
1,coherence,text-davinci-002,31,2,free
1,coherence,text-davinci-002,32,2,free
1,coherence,text-davinci-002,33,2,free
1,coherence,text-davinci-002,34,2,free
1,coherence,text-davinci-002,35,2,free
1,coherence,text-davinci-002,36,2,free
1,coherence,text-davinci-002,37,2,free
1,coherence,text-davinci-002,38,2,free
1,coherence,text-davinci-002,39,2,free
1,coherence,text-davinci-002,40,2,free
0,indirect_speech,text-davinci-002,1,2,free
1,indirect_speech,text-davinci-002,2,2,free
0,indirect_speech,text-davinci-002,3,2,free
1,indirect_speech,text-davinci-002,4,2,free
1,indirect_speech,text-davinci-002,5,2,free
0,indirect_speech,text-davinci-002,6,2,free
0,indirect_speech,text-davinci-002,7,2,free
0,indirect_speech,text-davinci-002,8,2,free
0,indirect_speech,text-davinci-002,9,2,free
1,indirect_speech,text-davinci-002,10,2,free
0,indirect_speech,text-davinci-002,11,2,free
0,indirect_speech,text-davinci-002,12,2,free
1,indirect_speech,text-davinci-002,13,2,free
1,indirect_speech,text-davinci-002,14,2,free
1,indirect_speech,text-davinci-002,15,2,free
1,indirect_speech,text-davinci-002,16,2,free
0,indirect_speech,text-davinci-002,17,2,free
0,indirect_speech,text-davinci-002,18,2,free
1,indirect_speech,text-davinci-002,19,2,free
0,indirect_speech,text-davinci-002,20,2,free
1,irony,text-davinci-002,1,2,free
0,irony,text-davinci-002,2,2,free
0,irony,text-davinci-002,3,2,free
1,irony,text-davinci-002,4,2,free
1,irony,text-davinci-002,5,2,free
0,irony,text-davinci-002,6,2,free
0,irony,text-davinci-002,7,2,free
1,irony,text-davinci-002,8,2,free
1,irony,text-davinci-002,9,2,free
1,irony,text-davinci-002,10,2,free
0,irony,text-davinci-002,11,2,free
1,irony,text-davinci-002,12,2,free
0,irony,text-davinci-002,13,2,free
1,irony,text-davinci-002,14,2,free
0,irony,text-davinci-002,15,2,free
1,irony,text-davinci-002,16,2,free
1,irony,text-davinci-002,17,2,free
0,irony,text-davinci-002,18,2,free
0,irony,text-davinci-002,19,2,free
0,irony,text-davinci-002,20,2,free
1,irony,text-davinci-002,21,2,free
0,irony,text-davinci-002,22,2,free
1,irony,text-davinci-002,23,2,free
1,irony,text-davinci-002,24,2,free
1,irony,text-davinci-002,25,2,free
1,metaphor,text-davinci-002,1,2,free
1,metaphor,text-davinci-002,2,2,free
1,metaphor,text-davinci-002,3,2,free
1,metaphor,text-davinci-002,4,2,free
1,metaphor,text-davinci-002,5,2,free
1,metaphor,text-davinci-002,6,2,free
1,metaphor,text-davinci-002,7,2,free
1,metaphor,text-davinci-002,8,2,free
1,metaphor,text-davinci-002,9,2,free
1,metaphor,text-davinci-002,10,2,free
1,metaphor,text-davinci-002,11,2,free
1,metaphor,text-davinci-002,12,2,free
1,metaphor,text-davinci-002,13,2,free
1,metaphor,text-davinci-002,14,2,free
1,metaphor,text-davinci-002,15,2,free
1,metaphor,text-davinci-002,16,2,free
1,metaphor,text-davinci-002,17,2,free
1,metaphor,text-davinci-002,18,2,free
1,metaphor,text-davinci-002,19,2,free
1,metaphor,text-davinci-002,20,2,free
1,humour,text-davinci-002,1,2,free
0,humour,text-davinci-002,2,2,free
0,humour,text-davinci-002,3,2,free
0,humour,text-davinci-002,4,2,free
0,humour,text-davinci-002,5,2,free
1,humour,text-davinci-002,6,2,free
0,humour,text-davinci-002,7,2,free
0,humour,text-davinci-002,8,2,free
0,humour,text-davinci-002,9,2,free
0,humour,text-davinci-002,10,2,free
1,humour,text-davinci-002,11,2,free
0,humour,text-davinci-002,12,2,free
0,humour,text-davinci-002,13,2,free
0,humour,text-davinci-002,14,2,free
0,humour,text-davinci-002,15,2,free
0,humour,text-davinci-002,16,2,free
0,humour,text-davinci-002,17,2,free
0,humour,text-davinci-002,18,2,free
1,humour,text-davinci-002,19,2,free
0,humour,text-davinci-002,20,2,free
0,humour,text-davinci-002,21,2,free
0,humour,text-davinci-002,22,2,free
1,humour,text-davinci-002,23,2,free
1,humour,text-davinci-002,24,2,free
1,humour,text-davinci-002,25,2,free
1,deceits,text-davinci-002,1,2,free
0,deceits,text-davinci-002,2,2,free
1,deceits,text-davinci-002,3,2,free
1,deceits,text-davinci-002,4,2,free
0,deceits,text-davinci-002,5,2,free
1,deceits,text-davinci-002,6,2,free
0,deceits,text-davinci-002,7,2,free
1,deceits,text-davinci-002,8,2,free
1,deceits,text-davinci-002,9,2,free
1,deceits,text-davinci-002,10,2,free
1,deceits,text-davinci-002,11,2,free
1,deceits,text-davinci-002,12,2,free
1,deceits,text-davinci-002,13,2,free
1,deceits,text-davinci-002,14,2,free
0,deceits,text-davinci-002,15,2,free
0,deceits,text-davinci-002,16,2,free
0,deceits,text-davinci-002,17,2,free
1,deceits,text-davinci-002,18,2,free
0,deceits,text-davinci-002,19,2,free
1,deceits,text-davinci-002,20,2,free
1,metaphor,text-davinci-002,1,0,free
1,metaphor,text-davinci-002,2,0,free
1,metaphor,text-davinci-002,3,0,free
1,metaphor,text-davinci-002,4,0,free
1,metaphor,text-davinci-002,5,0,free
1,metaphor,text-davinci-002,6,0,free
1,metaphor,text-davinci-002,7,0,free
1,metaphor,text-davinci-002,8,0,free
1,metaphor,text-davinci-002,9,0,free
1,metaphor,text-davinci-002,10,0,free
1,metaphor,text-davinci-002,11,0,free
1,metaphor,text-davinci-002,12,0,free
1,metaphor,text-davinci-002,13,0,free
1,metaphor,text-davinci-002,14,0,free
1,metaphor,text-davinci-002,15,0,free
1,metaphor,text-davinci-002,16,0,free
1,metaphor,text-davinci-002,17,0,free
1,metaphor,text-davinci-002,18,0,free
1,metaphor,text-davinci-002,19,0,free
1,metaphor,text-davinci-002,20,0,free
1,deceits,text-davinci-002,1,0,free
0,deceits,text-davinci-002,2,0,free
1,deceits,text-davinci-002,3,0,free
1,deceits,text-davinci-002,4,0,free
0,deceits,text-davinci-002,5,0,free
1,deceits,text-davinci-002,6,0,free
0,deceits,text-davinci-002,7,0,free
1,deceits,text-davinci-002,8,0,free
1,deceits,text-davinci-002,9,0,free
1,deceits,text-davinci-002,10,0,free
1,deceits,text-davinci-002,11,0,free
1,deceits,text-davinci-002,12,0,free
1,deceits,text-davinci-002,13,0,free
1,deceits,text-davinci-002,14,0,free
0,deceits,text-davinci-002,15,0,free
0,deceits,text-davinci-002,16,0,free
0,deceits,text-davinci-002,17,0,free
0,deceits,text-davinci-002,18,0,free
0,deceits,text-davinci-002,19,0,free
1,deceits,text-davinci-002,20,0,free
1,humour,text-davinci-002,1,0,free
0,humour,text-davinci-002,2,0,free
0,humour,text-davinci-002,3,0,free
0,humour,text-davinci-002,4,0,free
1,humour,text-davinci-002,5,0,free
1,humour,text-davinci-002,6,0,free
0,humour,text-davinci-002,7,0,free
0,humour,text-davinci-002,8,0,free
0,humour,text-davinci-002,9,0,free
0,humour,text-davinci-002,10,0,free
1,humour,text-davinci-002,11,0,free
0,humour,text-davinci-002,12,0,free
0,humour,text-davinci-002,13,0,free
0,humour,text-davinci-002,14,0,free
0,humour,text-davinci-002,15,0,free
0,humour,text-davinci-002,16,0,free
0,humour,text-davinci-002,17,0,free
0,humour,text-davinci-002,18,0,free
1,humour,text-davinci-002,19,0,free
0,humour,text-davinci-002,20,0,free
0,humour,text-davinci-002,21,0,free
0,humour,text-davinci-002,22,0,free
1,humour,text-davinci-002,23,0,free
1,humour,text-davinci-002,24,0,free
1,humour,text-davinci-002,25,0,free
1,maxims,text-davinci-002,1,0,free
0,maxims,text-davinci-002,2,0,free
1,maxims,text-davinci-002,3,0,free
0,maxims,text-davinci-002,4,0,free
0,maxims,text-davinci-002,5,0,free
1,maxims,text-davinci-002,6,0,free
1,maxims,text-davinci-002,7,0,free
1,maxims,text-davinci-002,8,0,free
0,maxims,text-davinci-002,9,0,free
1,maxims,text-davinci-002,10,0,free
1,maxims,text-davinci-002,11,0,free
0,maxims,text-davinci-002,12,0,free
0,maxims,text-davinci-002,13,0,free
1,maxims,text-davinci-002,14,0,free
1,maxims,text-davinci-002,15,0,free
1,maxims,text-davinci-002,16,0,free
0,maxims,text-davinci-002,17,0,free
0,maxims,text-davinci-002,18,0,free
0,maxims,text-davinci-002,19,0,free
1,irony,text-davinci-002,1,0,free
0,irony,text-davinci-002,2,0,free
0,irony,text-davinci-002,3,0,free
1,irony,text-davinci-002,4,0,free
1,irony,text-davinci-002,5,0,free
0,irony,text-davinci-002,6,0,free
0,irony,text-davinci-002,7,0,free
1,irony,text-davinci-002,8,0,free
1,irony,text-davinci-002,9,0,free
1,irony,text-davinci-002,10,0,free
0,irony,text-davinci-002,11,0,free
1,irony,text-davinci-002,12,0,free
0,irony,text-davinci-002,13,0,free
1,irony,text-davinci-002,14,0,free
0,irony,text-davinci-002,15,0,free
1,irony,text-davinci-002,16,0,free
1,irony,text-davinci-002,17,0,free
0,irony,text-davinci-002,18,0,free
0,irony,text-davinci-002,19,0,free
0,irony,text-davinci-002,20,0,free
1,irony,text-davinci-002,21,0,free
0,irony,text-davinci-002,22,0,free
0,irony,text-davinci-002,23,0,free
1,irony,text-davinci-002,24,0,free
1,irony,text-davinci-002,25,0,free
0,indirect_speech,text-davinci-002,1,0,free
1,indirect_speech,text-davinci-002,2,0,free
1,indirect_speech,text-davinci-002,3,0,free
1,indirect_speech,text-davinci-002,4,0,free
1,indirect_speech,text-davinci-002,5,0,free
0,indirect_speech,text-davinci-002,6,0,free
1,indirect_speech,text-davinci-002,7,0,free
0,indirect_speech,text-davinci-002,8,0,free
1,indirect_speech,text-davinci-002,9,0,free
1,indirect_speech,text-davinci-002,10,0,free
1,indirect_speech,text-davinci-002,11,0,free
0,indirect_speech,text-davinci-002,12,0,free
1,indirect_speech,text-davinci-002,13,0,free
1,indirect_speech,text-davinci-002,14,0,free
1,indirect_speech,text-davinci-002,15,0,free
1,indirect_speech,text-davinci-002,16,0,free
0,indirect_speech,text-davinci-002,17,0,free
0,indirect_speech,text-davinci-002,18,0,free
1,indirect_speech,text-davinci-002,19,0,free
1,indirect_speech,text-davinci-002,20,0,free
0,coherence,text-davinci-002,1,0,free
0,coherence,text-davinci-002,2,0,free
0,coherence,text-davinci-002,3,0,free
0,coherence,text-davinci-002,4,0,free
1,coherence,text-davinci-002,5,0,free
0,coherence,text-davinci-002,6,0,free
0,coherence,text-davinci-002,7,0,free
1,coherence,text-davinci-002,8,0,free
1,coherence,text-davinci-002,9,0,free
0,coherence,text-davinci-002,10,0,free
0,coherence,text-davinci-002,11,0,free
0,coherence,text-davinci-002,12,0,free
0,coherence,text-davinci-002,13,0,free
0,coherence,text-davinci-002,14,0,free
0,coherence,text-davinci-002,15,0,free
0,coherence,text-davinci-002,16,0,free
0,coherence,text-davinci-002,17,0,free
1,coherence,text-davinci-002,18,0,free
0,coherence,text-davinci-002,19,0,free
0,coherence,text-davinci-002,20,0,free
1,coherence,text-davinci-002,21,0,free
1,coherence,text-davinci-002,22,0,free
1,coherence,text-davinci-002,23,0,free
1,coherence,text-davinci-002,24,0,free
1,coherence,text-davinci-002,25,0,free
1,coherence,text-davinci-002,26,0,free
1,coherence,text-davinci-002,27,0,free
1,coherence,text-davinci-002,28,0,free
1,coherence,text-davinci-002,29,0,free
1,coherence,text-davinci-002,30,0,free
1,coherence,text-davinci-002,31,0,free
1,coherence,text-davinci-002,32,0,free
1,coherence,text-davinci-002,33,0,free
1,coherence,text-davinci-002,34,0,free
1,coherence,text-davinci-002,35,0,free
1,coherence,text-davinci-002,36,0,free
1,coherence,text-davinci-002,37,0,free
1,coherence,text-davinci-002,38,0,free
1,coherence,text-davinci-002,39,0,free
1,coherence,text-davinci-002,40,0,free
1,deceits,text-davinci-002,1,1,free
0,deceits,text-davinci-002,2,1,free
1,deceits,text-davinci-002,3,1,free
1,deceits,text-davinci-002,4,1,free
0,deceits,text-davinci-002,5,1,free
1,deceits,text-davinci-002,6,1,free
0,deceits,text-davinci-002,7,1,free
1,deceits,text-davinci-002,8,1,free
1,deceits,text-davinci-002,9,1,free
1,deceits,text-davinci-002,10,1,free
1,deceits,text-davinci-002,11,1,free
1,deceits,text-davinci-002,12,1,free
1,deceits,text-davinci-002,13,1,free
1,deceits,text-davinci-002,14,1,free
0,deceits,text-davinci-002,15,1,free
0,deceits,text-davinci-002,16,1,free
1,deceits,text-davinci-002,17,1,free
1,deceits,text-davinci-002,18,1,free
0,deceits,text-davinci-002,19,1,free
1,deceits,text-davinci-002,20,1,free
1,humour,text-davinci-002,1,1,free
0,humour,text-davinci-002,2,1,free
0,humour,text-davinci-002,3,1,free
0,humour,text-davinci-002,4,1,free
1,humour,text-davinci-002,5,1,free
1,humour,text-davinci-002,6,1,free
0,humour,text-davinci-002,7,1,free
0,humour,text-davinci-002,8,1,free
0,humour,text-davinci-002,9,1,free
0,humour,text-davinci-002,10,1,free
1,humour,text-davinci-002,11,1,free
0,humour,text-davinci-002,12,1,free
0,humour,text-davinci-002,13,1,free
0,humour,text-davinci-002,14,1,free
0,humour,text-davinci-002,15,1,free
0,humour,text-davinci-002,16,1,free
0,humour,text-davinci-002,17,1,free
0,humour,text-davinci-002,18,1,free
1,humour,text-davinci-002,19,1,free
0,humour,text-davinci-002,20,1,free
0,humour,text-davinci-002,21,1,free
0,humour,text-davinci-002,22,1,free
1,humour,text-davinci-002,23,1,free
1,humour,text-davinci-002,24,1,free
1,humour,text-davinci-002,25,1,free
1,metaphor,text-davinci-002,1,1,free
1,metaphor,text-davinci-002,2,1,free
1,metaphor,text-davinci-002,3,1,free
1,metaphor,text-davinci-002,4,1,free
1,metaphor,text-davinci-002,5,1,free
1,metaphor,text-davinci-002,6,1,free
1,metaphor,text-davinci-002,7,1,free
1,metaphor,text-davinci-002,8,1,free
1,metaphor,text-davinci-002,9,1,free
1,metaphor,text-davinci-002,10,1,free
1,metaphor,text-davinci-002,11,1,free
1,metaphor,text-davinci-002,12,1,free
1,metaphor,text-davinci-002,13,1,free
1,metaphor,text-davinci-002,14,1,free
1,metaphor,text-davinci-002,15,1,free
1,metaphor,text-davinci-002,16,1,free
1,metaphor,text-davinci-002,17,1,free
1,metaphor,text-davinci-002,18,1,free
1,metaphor,text-davinci-002,19,1,free
1,metaphor,text-davinci-002,20,1,free
1,irony,text-davinci-002,1,1,free
0,irony,text-davinci-002,2,1,free
0,irony,text-davinci-002,3,1,free
1,irony,text-davinci-002,4,1,free
1,irony,text-davinci-002,5,1,free
0,irony,text-davinci-002,6,1,free
0,irony,text-davinci-002,7,1,free
1,irony,text-davinci-002,8,1,free
1,irony,text-davinci-002,9,1,free
1,irony,text-davinci-002,10,1,free
0,irony,text-davinci-002,11,1,free
1,irony,text-davinci-002,12,1,free
0,irony,text-davinci-002,13,1,free
1,irony,text-davinci-002,14,1,free
0,irony,text-davinci-002,15,1,free
1,irony,text-davinci-002,16,1,free
1,irony,text-davinci-002,17,1,free
0,irony,text-davinci-002,18,1,free
1,irony,text-davinci-002,19,1,free
0,irony,text-davinci-002,20,1,free
0,irony,text-davinci-002,21,1,free
0,irony,text-davinci-002,22,1,free
1,irony,text-davinci-002,23,1,free
1,irony,text-davinci-002,24,1,free
1,irony,text-davinci-002,25,1,free
0,indirect_speech,text-davinci-002,1,1,free
1,indirect_speech,text-davinci-002,2,1,free
0,indirect_speech,text-davinci-002,3,1,free
1,indirect_speech,text-davinci-002,4,1,free
1,indirect_speech,text-davinci-002,5,1,free
0,indirect_speech,text-davinci-002,6,1,free
0,indirect_speech,text-davinci-002,7,1,free
0,indirect_speech,text-davinci-002,8,1,free
0,indirect_speech,text-davinci-002,9,1,free
1,indirect_speech,text-davinci-002,10,1,free
0,indirect_speech,text-davinci-002,11,1,free
0,indirect_speech,text-davinci-002,12,1,free
1,indirect_speech,text-davinci-002,13,1,free
1,indirect_speech,text-davinci-002,14,1,free
1,indirect_speech,text-davinci-002,15,1,free
1,indirect_speech,text-davinci-002,16,1,free
0,indirect_speech,text-davinci-002,17,1,free
0,indirect_speech,text-davinci-002,18,1,free
1,indirect_speech,text-davinci-002,19,1,free
1,indirect_speech,text-davinci-002,20,1,free
0,coherence,text-davinci-002,1,1,free
0,coherence,text-davinci-002,2,1,free
0,coherence,text-davinci-002,3,1,free
0,coherence,text-davinci-002,4,1,free
1,coherence,text-davinci-002,5,1,free
0,coherence,text-davinci-002,6,1,free
0,coherence,text-davinci-002,7,1,free
1,coherence,text-davinci-002,8,1,free
1,coherence,text-davinci-002,9,1,free
0,coherence,text-davinci-002,10,1,free
0,coherence,text-davinci-002,11,1,free
0,coherence,text-davinci-002,12,1,free
0,coherence,text-davinci-002,13,1,free
0,coherence,text-davinci-002,14,1,free
0,coherence,text-davinci-002,15,1,free
0,coherence,text-davinci-002,16,1,free
0,coherence,text-davinci-002,17,1,free
1,coherence,text-davinci-002,18,1,free
0,coherence,text-davinci-002,19,1,free
0,coherence,text-davinci-002,20,1,free
1,coherence,text-davinci-002,21,1,free
1,coherence,text-davinci-002,22,1,free
1,coherence,text-davinci-002,23,1,free
1,coherence,text-davinci-002,24,1,free
1,coherence,text-davinci-002,25,1,free
1,coherence,text-davinci-002,26,1,free
