model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs,metrics
text-davinci-002,0.1,0,8,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mark is an exceptional player.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",2.8477406715522764,others,"[[-1.9627198], [-2.532172], [-0.8190001], [-1.7845734], [-3.4787052]]","[[], [], [], [], []]","[[-5.415444], [-6.760871], [-3.3824797], [-1.1327116], [-1.2530888]]",rating
text-davinci-002,0.1,0,8,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mark forgot to thank his caddy.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",3.2975314809531864,others,"[[-4.030497], [-3.966769], [-0.69116575], [-1.3352766], [-4.0508275]]","[[], [], [], [], []]","[[-4.7625585], [-6.2512097], [-2.315233], [-1.0457361], [-1.9870992]]",rating
text-davinci-002,0.1,0,8,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mark forgot to thank his dentist.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.195864864436168,others,"[[-3.7202046], [-4.6204042], [-0.39287356], [-1.9937388], [-3.0239007]]","[[], [], [], [], []]","[[-4.725429], [-6.367045], [-2.0720544], [-1.0212399], [-2.399312]]",rating
text-davinci-002,0.1,0,9,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Tom's room is still messy.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.3226765664730378,others,"[[-2.7214618], [-4.4408045], [-1.3670781], [-1.479953], [-2.8562968]]","[[], [], [], [], []]","[[-5.655853], [-6.4514065], [-2.100133], [-1.0456569], [-2.4916644]]",rating
text-davinci-002,0.1,0,9,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Tom tidied up his room.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",3.650892974740698,others,"[[-4.1107574], [-4.9168186], [-1.4903473], [-1.6112179], [-2.3206449]]","[[], [], [], [], []]","[[-7.1483684], [-8.3582115], [-3.5573068], [-0.9275893], [-1.457925]]",rating
text-davinci-002,0.1,0,9,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Tom cannot find a vacuum.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",3.5537153637643737,others,"[[-4.2526684], [-5.2376328], [-1.5629408], [-1.4105027], [-3.3313808]]","[[], [], [], [], []]","[[-4.807349], [-6.4561315], [-2.2013102], [-1.2333993], [-3.2450855]]",rating
text-davinci-002,0.1,0,9,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Tom cannot find a lawyer.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.0373843633947852,others,"[[-2.357831], [-3.8417933], [-0.8682662], [-1.6158372], [-3.9072647]]","[[], [], [], [], []]","[[-4.2091055], [-5.5991087], [-1.7846813], [-1.4174366], [-3.8133261]]",rating
text-davinci-002,0.1,0,10,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is annoyed that Callie showed up late.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.797767996694229,others,"[[-5.737438], [-5.434008], [-1.8731431], [-0.4964437], [-4.2984605]]","[[], [], [], [], []]","[[-6.9834867], [-7.7790413], [-4.201203], [-1.2277856], [-1.2459428]]",rating
text-davinci-002,0.1,0,10,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is happy that Callie made it to the party.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.17300381114023,others,"[[-8.394933], [-8.9467535], [-4.432198], [-0.3983838], [-1.8418357]]","[[], [], [], [], []]","[[-8.066309], [-8.929499], [-4.944677], [-1.4945418], [-0.8710518]]",rating
text-davinci-002,0.1,0,10,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is hungry and wants to eat Callie's salad.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",3.3220988290426696,others,"[[-2.858392], [-4.0599737], [-0.86189973], [-0.99732816], [-3.687833]]","[[], [], [], [], []]","[[-6.762683], [-7.598959], [-4.1542487], [-1.0024164], [-1.6336497]]",rating
text-davinci-002,0.1,0,10,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is tired and is going to bed.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.7415943729188896,others,"[[-1.8255501], [-2.6951401], [-0.81120014], [-2.1440496], [-3.4966285]]","[[], [], [], [], []]","[[-7.8457055], [-8.999451], [-4.7719393], [-1.7405766], [-0.8061531]]",rating
text-davinci-002,0.1,0,11,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.John is a teacher at an elementary school. When talking with the principal about a new student, who did poorly on her entrance examination, John said, ""This one is really sharp."" What did John want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The student is not very clever.,target,possible,"very impossible, impossible, neutral, possible, very possible",2.6428405618268185,others,"[[-1.8327923], [-1.7492841], [-0.8706898], [-2.5934284], [-2.9482186]]","[[], [], [], [], []]","[[-5.492495], [-4.9415817], [-1.5880696], [-1.173564], [-3.8524635]]",rating
text-davinci-002,0.1,0,11,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.John is a teacher at an elementary school. When talking with the principal about a new student, who did poorly on her entrance examination, John said, ""This one is really sharp."" What did John want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The student is smart.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.508621572187757,others,"[[-7.794048], [-8.6936], [-4.779275], [-1.0142127], [-0.90384334]]","[[], [], [], [], []]","[[-6.751172], [-7.8241515], [-3.779259], [-1.3011547], [-1.2995867]]",rating
text-davinci-002,0.1,0,11,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.John is a teacher at an elementary school. When talking with the principal about a new student, who did poorly on her entrance examination, John said, ""This one is really sharp."" What did John want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The entrance exam is unfair.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",2.780590048804874,others,"[[-1.9605427], [-2.4818344], [-1.1448641], [-1.9001217], [-3.5503397]]","[[], [], [], [], []]","[[-5.295321], [-5.606857], [-2.4061732], [-1.108252], [-2.4729822]]",rating
text-davinci-002,0.1,0,11,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.John is a teacher at an elementary school. When talking with the principal about a new student, who did poorly on her entrance examination, John said, ""This one is really sharp."" What did John want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The pencils need to be sharpened.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.22008377726384,others,"[[-1.0435215], [-2.8753784], [-0.8961892], [-3.4898436], [-3.6882522]]","[[], [], [], [], []]","[[-6.4667563], [-7.161545], [-2.81601], [-0.76441056], [-2.2234807]]",rating
text-davinci-002,0.1,0,12,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Melissa's friend convinces her to accompany her to a nightclub that her friend says is ""super hot"". When they arrive, it is so cold inside that they can see their breath. Melissa turns to her friend and says, ""The heat is really on in here."" What did Melissa want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,It is too cold.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.3782609561810246,others,"[[-2.3927078], [-2.2840178], [-1.5138226], [-1.6031437], [-1.6359903]]","[[], [], [], [], []]","[[-6.128088], [-6.4446454], [-2.587747], [-1.0384269], [-1.9521936]]",rating
text-davinci-002,0.1,0,12,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Melissa's friend convinces her to accompany her to a nightclub that her friend says is ""super hot"". When they arrive, it is so cold inside that they can see their breath. Melissa turns to her friend and says, ""The heat is really on in here."" What did Melissa want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,It is too hot.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",3.5603813845223367,others,"[[-2.2504523], [-3.2219608], [-1.6984797], [-1.298737], [-1.5210543]]","[[], [], [], [], []]","[[-6.684987], [-7.3946443], [-3.5363452], [-1.0063707], [-2.2068994]]",rating
text-davinci-002,0.1,0,12,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Melissa's friend convinces her to accompany her to a nightclub that her friend says is ""super hot"". When they arrive, it is so cold inside that they can see their breath. Melissa turns to her friend and says, ""The heat is really on in here."" What did Melissa want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,It is too bright.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",2.77324634269501,others,"[[-1.620244], [-2.1478531], [-1.0331432], [-2.315383], [-2.2306318]]","[[], [], [], [], []]","[[-6.116146], [-5.767643], [-2.17877], [-0.8665257], [-2.109072]]",rating
text-davinci-002,0.1,0,12,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Melissa's friend convinces her to accompany her to a nightclub that her friend says is ""super hot"". When they arrive, it is so cold inside that they can see their breath. Melissa turns to her friend and says, ""The heat is really on in here."" What did Melissa want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,It is too loud.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.966772728750441,others,"[[-2.0077875], [-2.3715582], [-0.9849671], [-2.1241531], [-2.2309225]]","[[], [], [], [], []]","[[-6.29639], [-6.540118], [-3.1447322], [-0.91819346], [-2.198733]]",rating
text-davinci-002,0.1,0,13,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Your friend is working on his novel and is not making any progress. When you ask him how it is going he says, ""It couldn't be any better.""  What does your friend want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is unhappy with his work.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.840480665875791,others,"[[-3.9795885], [-4.937639], [-1.8787222], [-1.3348304], [-2.0271275]]","[[], [], [], [], []]","[[-7.836582], [-8.5255575], [-4.3850656], [-0.8184933], [-2.5745254]]",rating
text-davinci-002,0.1,0,13,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Your friend is working on his novel and is not making any progress. When you ask him how it is going he says, ""It couldn't be any better.""  What does your friend want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is happy with his work.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.379814683211534,others,"[[-8.024135], [-8.937966], [-4.4231777], [-0.81268144], [-1.2016796]]","[[], [], [], [], []]","[[-8.508392], [-9.8611555], [-5.3180876], [-1.0580794], [-1.2887255]]",rating
text-davinci-002,0.1,0,13,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Your friend is working on his novel and is not making any progress. When you ask him how it is going he says, ""It couldn't be any better.""  What does your friend want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He needs to polish his style.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",3.6667200222799687,others,"[[-6.0298514], [-5.547739], [-1.5326233], [-0.9302816], [-3.9590623]]","[[], [], [], [], []]","[[-6.9571877], [-6.657142], [-2.561547], [-1.0180264], [-4.2916465]]",rating
text-davinci-002,0.1,0,13,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Your friend is working on his novel and is not making any progress. When you ask him how it is going he says, ""It couldn't be any better.""  What does your friend want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He needs to buy a new car.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.389503238365173,others,"[[-4.2071834], [-4.3321414], [-0.9633111], [-1.4197805], [-3.379154]]","[[], [], [], [], []]","[[-5.9768095], [-6.969777], [-3.2302895], [-0.9105781], [-2.5933514]]",rating
text-davinci-002,0.1,0,14,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Tom, who is who is a gourmet chef, was offered a job at a new restaurant. Tom's potential employer offered him really low pay and no benefits. When you ask Tom what he thinks of the offer he says, ""Well, their generosity knows no bounds."" What does Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is disappointed with the job offer.,target,possible,"very impossible, impossible, neutral, possible, very possible",4.10100411200265,target,"[[-7.3251495], [-7.24375], [-3.029931], [-0.5190353], [-2.0403821]]","[[], [], [], [], []]","[[-7.8203835], [-8.406167], [-4.726882], [-0.6611243], [-2.3773162]]",rating
text-davinci-002,0.1,0,14,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Tom, who is who is a gourmet chef, was offered a job at a new restaurant. Tom's potential employer offered him really low pay and no benefits. When you ask Tom what he thinks of the offer he says, ""Well, their generosity knows no bounds."" What does Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is excited about the job offer.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.06166260617179,target,"[[-5.303589], [-5.972605], [-2.1874845], [-0.6413829], [-1.6962286]]","[[], [], [], [], []]","[[-8.487118], [-9.471299], [-5.9415536], [-1.2448136], [-1.3290222]]",rating
text-davinci-002,0.1,0,14,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Tom, who is who is a gourmet chef, was offered a job at a new restaurant. Tom's potential employer offered him really low pay and no benefits. When you ask Tom what he thinks of the offer he says, ""Well, their generosity knows no bounds."" What does Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is glad to be employed.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",4.057452230843385,target,"[[-4.7495866], [-6.0559764], [-2.1946056], [-0.76056457], [-1.6784351]]","[[], [], [], [], []]","[[-8.600689], [-9.949056], [-5.9289083], [-0.83318233], [-1.4173737]]",rating
text-davinci-002,0.1,0,14,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Tom, who is who is a gourmet chef, was offered a job at a new restaurant. Tom's potential employer offered him really low pay and no benefits. When you ask Tom what he thinks of the offer he says, ""Well, their generosity knows no bounds."" What does Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is tired of jogging every morning.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.2111994322902646,target,"[[-3.189648], [-4.340142], [-0.64664114], [-1.7685742], [-3.0712419]]","[[], [], [], [], []]","[[-6.777653], [-7.38879], [-3.634377], [-0.9404111], [-2.0284848]]",rating
text-davinci-002,0.1,0,15,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Megan and Kristine were looking after the neighbor's children one afternoon. The kids were energetic, enthusiastic, and well behaved. On the way home, Kristine said, ""Those kids were not fun at all."" What does Kristine want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Babysitting was an enjoyable experience.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.45423976726921,others,"[[-3.0204394], [-3.8413775], [-0.8406956], [-1.1391653], [-2.194588]]","[[], [], [], [], []]","[[-7.195946], [-7.6157947], [-3.2131615], [-1.1306331], [-1.1657748]]",rating
text-davinci-002,0.1,0,15,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Megan and Kristine were looking after the neighbor's children one afternoon. The kids were energetic, enthusiastic, and well behaved. On the way home, Kristine said, ""Those kids were not fun at all."" What does Kristine want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Babysitting was an unpleasant experience.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",3.879859622693664,others,"[[-5.224153], [-4.645195], [-1.4664063], [-0.6391568], [-1.8667809]]","[[], [], [], [], []]","[[-4.7653255], [-4.905111], [-1.6116098], [-1.085312], [-3.0233223]]",rating
text-davinci-002,0.1,0,15,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Megan and Kristine were looking after the neighbor's children one afternoon. The kids were energetic, enthusiastic, and well behaved. On the way home, Kristine said, ""Those kids were not fun at all."" What does Kristine want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Babysitting does not pay well.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",3.271066981948235,others,"[[-3.5146403], [-2.8970847], [-0.6336953], [-1.4979472], [-2.6796691]]","[[], [], [], [], []]","[[-5.638408], [-5.921808], [-1.8542764], [-0.83783954], [-2.6082618]]",rating
text-davinci-002,0.1,0,15,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Megan and Kristine were looking after the neighbor's children one afternoon. The kids were energetic, enthusiastic, and well behaved. On the way home, Kristine said, ""Those kids were not fun at all."" What does Kristine want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Rock music should be prohibited.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",1.2220025062351818,others,"[[-0.19671075], [-3.8966227], [-2.5635073], [-5.4708366], [-5.352022]]","[[], [], [], [], []]","[[-1.4479119], [-1.9906499], [-2.3816707], [-3.0695486], [-4.199491]]",rating
text-davinci-002,0.1,0,16,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Laura and Lynn were having coffee at a local caf&eacute;. They were talking about a boring date that Laura had had the night before. They had watched old reruns of cartoons all evening. Lynn said, ""That sounds so exciting.""  What did Lynn want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Laura had a dull experience.,target,possible,"very impossible, impossible, neutral, possible, very possible",4.148767092382058,target,"[[-5.916488], [-6.1353617], [-2.0699425], [-0.9036093], [-1.3604974]]","[[], [], [], [], []]","[[-5.329465], [-5.469631], [-1.5996542], [-1.3804723], [-3.0129879]]",rating
text-davinci-002,0.1,0,16,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Laura and Lynn were having coffee at a local caf&eacute;. They were talking about a boring date that Laura had had the night before. They had watched old reruns of cartoons all evening. Lynn said, ""That sounds so exciting.""  What did Lynn want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Laura had a thrilling experience.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",1.430999797342036,target,"[[-0.47480363], [-2.309818], [-2.0362737], [-6.6789956], [-6.9021754]]","[[], [], [], [], []]","[[-5.2188463], [-5.578724], [-2.0620015], [-1.6831093], [-1.8598735]]",rating
text-davinci-002,0.1,0,16,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Laura and Lynn were having coffee at a local caf&eacute;. They were talking about a boring date that Laura had had the night before. They had watched old reruns of cartoons all evening. Lynn said, ""That sounds so exciting.""  What did Lynn want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Laura needs a babysitter.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",2.837231982453692,target,"[[-2.2535362], [-2.2356699], [-0.5173152], [-2.9651291], [-2.84682]]","[[], [], [], [], []]","[[-5.278434], [-6.33243], [-2.5000684], [-1.743055], [-1.4970276]]",rating
text-davinci-002,0.1,0,16,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Laura and Lynn were having coffee at a local caf&eacute;. They were talking about a boring date that Laura had had the night before. They had watched old reruns of cartoons all evening. Lynn said, ""That sounds so exciting.""  What did Lynn want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Laura got food poisoning.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.5266524814274396,target,"[[-1.4969132], [-1.6075585], [-0.95754], [-2.989079], [-2.5590823]]","[[], [], [], [], []]","[[-4.7910314], [-5.4883823], [-2.175015], [-1.2767653], [-2.1688547]]",rating
text-davinci-002,0.1,0,17,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.While Tom and a new acquaintance from work, Sara, were chatting at a party, they noticed a colleague across the room. She was standing alone holding a drink and a CD. Tom points at the girl and comments:  ""The life of the party, right there."" What did Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their colleague is quite unsociable.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.443754231510734,others,"[[-5.0656977], [-4.332421], [-0.9473882], [-1.2070765], [-3.6588101]]","[[], [], [], [], []]","[[-6.6053653], [-6.329971], [-2.4338706], [-1.0317749], [-4.281764]]",rating
text-davinci-002,0.1,0,17,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.While Tom and a new acquaintance from work, Sara, were chatting at a party, they noticed a colleague across the room. She was standing alone holding a drink and a CD. Tom points at the girl and comments:  ""The life of the party, right there."" What did Tom want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their colleague is very sociable.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.26814738587523,others,"[[-7.5498157], [-8.2908125], [-3.568517], [-0.7011014], [-1.4535716]]","[[], [], [], [], []]","[[-7.5939655], [-7.9426074], [-3.0353646], [-0.98649144], [-2.2090828]]",rating
