model_name,item_id,seed,phenomenon,metric,dependent_variable
text-davinci-002,20.0,3.0,humour,label_score,0.0
text-davinci-002,20.0,3.0,indirect_speech,label_score,1.0
text-davinci-002,20.0,3.0,irony,label_score,0.0
text-davinci-002,20.0,3.0,metaphor,label_score,1.0
text-davinci-002,21.0,3.0,coherence,label_score,1.0
text-davinci-002,21.0,3.0,humour,label_score,0.0
text-davinci-002,21.0,3.0,irony,label_score,1.0
text-davinci-002,22.0,3.0,coherence,label_score,1.0
text-davinci-002,22.0,3.0,humour,label_score,1.0
text-davinci-002,22.0,3.0,irony,label_score,1.0
text-davinci-002,23.0,3.0,coherence,label_score,1.0
text-davinci-002,23.0,3.0,humour,label_score,0.0
text-davinci-002,23.0,3.0,irony,label_score,0.0
text-davinci-002,24.0,3.0,coherence,label_score,1.0
text-davinci-002,24.0,3.0,humour,label_score,1.0
text-davinci-002,24.0,3.0,irony,label_score,1.0
text-davinci-002,25.0,3.0,coherence,label_score,1.0
text-davinci-002,25.0,3.0,humour,label_score,0.0
text-davinci-002,25.0,3.0,irony,label_score,1.0
text-davinci-002,26.0,3.0,coherence,label_score,1.0
text-davinci-002,27.0,3.0,coherence,label_score,1.0
text-davinci-002,28.0,3.0,coherence,label_score,1.0
text-davinci-002,29.0,3.0,coherence,label_score,1.0
text-davinci-002,30.0,3.0,coherence,label_score,1.0
text-davinci-002,31.0,3.0,coherence,label_score,1.0
text-davinci-002,32.0,3.0,coherence,label_score,1.0
text-davinci-002,33.0,3.0,coherence,label_score,1.0
text-davinci-002,34.0,3.0,coherence,label_score,1.0
text-davinci-002,35.0,3.0,coherence,label_score,1.0
text-davinci-002,36.0,3.0,coherence,label_score,1.0
text-davinci-002,37.0,3.0,coherence,label_score,1.0
text-davinci-002,38.0,3.0,coherence,label_score,1.0
text-davinci-002,39.0,3.0,coherence,label_score,0.0
text-davinci-002,40.0,3.0,coherence,label_score,1.0
text-davinci-002,1.0,4.0,coherence,label_score,0.0
text-davinci-002,1.0,4.0,deceits,label_score,1.0
text-davinci-002,1.0,4.0,humour,label_score,0.0
text-davinci-002,1.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,1.0,4.0,irony,label_score,0.0
text-davinci-002,1.0,4.0,maxims,label_score,0.0
text-davinci-002,1.0,4.0,metaphor,label_score,1.0
text-davinci-002,2.0,4.0,coherence,label_score,0.0
text-davinci-002,2.0,4.0,deceits,label_score,0.0
text-davinci-002,2.0,4.0,humour,label_score,1.0
text-davinci-002,2.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,2.0,4.0,irony,label_score,1.0
text-davinci-002,2.0,4.0,maxims,label_score,1.0
text-davinci-002,2.0,4.0,metaphor,label_score,1.0
text-davinci-002,3.0,4.0,coherence,label_score,0.0
text-davinci-002,3.0,4.0,deceits,label_score,1.0
text-davinci-002,3.0,4.0,humour,label_score,0.0
text-davinci-002,3.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,3.0,4.0,irony,label_score,0.0
text-davinci-002,3.0,4.0,maxims,label_score,1.0
text-davinci-002,3.0,4.0,metaphor,label_score,1.0
text-davinci-002,4.0,4.0,coherence,label_score,0.0
text-davinci-002,4.0,4.0,deceits,label_score,1.0
text-davinci-002,4.0,4.0,humour,label_score,0.0
text-davinci-002,4.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,4.0,4.0,irony,label_score,1.0
text-davinci-002,4.0,4.0,maxims,label_score,1.0
text-davinci-002,4.0,4.0,metaphor,label_score,0.0
text-davinci-002,5.0,4.0,coherence,label_score,1.0
text-davinci-002,5.0,4.0,deceits,label_score,0.0
text-davinci-002,5.0,4.0,humour,label_score,1.0
text-davinci-002,5.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,5.0,4.0,irony,label_score,1.0
text-davinci-002,5.0,4.0,maxims,label_score,0.0
text-davinci-002,5.0,4.0,metaphor,label_score,0.0
text-davinci-002,6.0,4.0,coherence,label_score,0.0
text-davinci-002,6.0,4.0,deceits,label_score,1.0
text-davinci-002,6.0,4.0,humour,label_score,1.0
text-davinci-002,6.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,6.0,4.0,irony,label_score,0.0
text-davinci-002,6.0,4.0,maxims,label_score,1.0
text-davinci-002,6.0,4.0,metaphor,label_score,1.0
text-davinci-002,7.0,4.0,coherence,label_score,0.0
text-davinci-002,7.0,4.0,deceits,label_score,0.0
text-davinci-002,7.0,4.0,humour,label_score,0.0
text-davinci-002,7.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,7.0,4.0,irony,label_score,1.0
text-davinci-002,7.0,4.0,maxims,label_score,0.0
text-davinci-002,7.0,4.0,metaphor,label_score,1.0
text-davinci-002,8.0,4.0,coherence,label_score,1.0
text-davinci-002,8.0,4.0,deceits,label_score,1.0
text-davinci-002,8.0,4.0,humour,label_score,1.0
text-davinci-002,8.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,8.0,4.0,irony,label_score,1.0
text-davinci-002,8.0,4.0,maxims,label_score,0.0
text-davinci-002,8.0,4.0,metaphor,label_score,0.0
text-davinci-002,9.0,4.0,coherence,label_score,1.0
text-davinci-002,9.0,4.0,deceits,label_score,1.0
text-davinci-002,9.0,4.0,humour,label_score,0.0
text-davinci-002,9.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,9.0,4.0,irony,label_score,1.0
text-davinci-002,9.0,4.0,maxims,label_score,1.0
text-davinci-002,9.0,4.0,metaphor,label_score,1.0
text-davinci-002,10.0,4.0,coherence,label_score,0.0
text-davinci-002,10.0,4.0,deceits,label_score,1.0
text-davinci-002,10.0,4.0,humour,label_score,1.0
text-davinci-002,10.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,10.0,4.0,irony,label_score,1.0
text-davinci-002,10.0,4.0,maxims,label_score,1.0
text-davinci-002,10.0,4.0,metaphor,label_score,1.0
text-davinci-002,11.0,4.0,coherence,label_score,0.0
text-davinci-002,11.0,4.0,deceits,label_score,1.0
text-davinci-002,11.0,4.0,humour,label_score,0.0
text-davinci-002,11.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,11.0,4.0,irony,label_score,0.0
text-davinci-002,11.0,4.0,maxims,label_score,1.0
text-davinci-002,11.0,4.0,metaphor,label_score,0.0
text-davinci-002,12.0,4.0,coherence,label_score,0.0
text-davinci-002,12.0,4.0,deceits,label_score,0.0
text-davinci-002,12.0,4.0,humour,label_score,1.0
text-davinci-002,12.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,12.0,4.0,irony,label_score,1.0
text-davinci-002,12.0,4.0,maxims,label_score,0.0
text-davinci-002,12.0,4.0,metaphor,label_score,1.0
text-davinci-002,13.0,4.0,coherence,label_score,0.0
text-davinci-002,13.0,4.0,deceits,label_score,1.0
text-davinci-002,13.0,4.0,humour,label_score,0.0
text-davinci-002,13.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,13.0,4.0,irony,label_score,0.0
text-davinci-002,13.0,4.0,maxims,label_score,1.0
text-davinci-002,13.0,4.0,metaphor,label_score,1.0
text-davinci-002,14.0,4.0,coherence,label_score,0.0
text-davinci-002,14.0,4.0,deceits,label_score,1.0
text-davinci-002,14.0,4.0,humour,label_score,1.0
text-davinci-002,14.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,14.0,4.0,irony,label_score,1.0
text-davinci-002,14.0,4.0,maxims,label_score,1.0
text-davinci-002,14.0,4.0,metaphor,label_score,1.0
text-davinci-002,15.0,4.0,coherence,label_score,0.0
text-davinci-002,15.0,4.0,deceits,label_score,0.0
text-davinci-002,15.0,4.0,humour,label_score,0.0
text-davinci-002,15.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,15.0,4.0,irony,label_score,0.0
text-davinci-002,15.0,4.0,maxims,label_score,1.0
text-davinci-002,15.0,4.0,metaphor,label_score,1.0
text-davinci-002,16.0,4.0,coherence,label_score,0.0
text-davinci-002,16.0,4.0,deceits,label_score,1.0
text-davinci-002,16.0,4.0,humour,label_score,1.0
text-davinci-002,16.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,16.0,4.0,irony,label_score,1.0
text-davinci-002,16.0,4.0,maxims,label_score,1.0
text-davinci-002,16.0,4.0,metaphor,label_score,1.0
text-davinci-002,17.0,4.0,coherence,label_score,1.0
text-davinci-002,17.0,4.0,deceits,label_score,1.0
text-davinci-002,17.0,4.0,humour,label_score,0.0
text-davinci-002,17.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,17.0,4.0,irony,label_score,1.0
text-davinci-002,17.0,4.0,maxims,label_score,0.0
text-davinci-002,17.0,4.0,metaphor,label_score,0.0
text-davinci-002,18.0,4.0,coherence,label_score,1.0
text-davinci-002,18.0,4.0,deceits,label_score,0.0
text-davinci-002,18.0,4.0,humour,label_score,0.0
text-davinci-002,18.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,18.0,4.0,irony,label_score,1.0
text-davinci-002,18.0,4.0,maxims,label_score,1.0
text-davinci-002,18.0,4.0,metaphor,label_score,1.0
text-davinci-002,19.0,4.0,coherence,label_score,0.0
text-davinci-002,19.0,4.0,deceits,label_score,0.0
text-davinci-002,19.0,4.0,humour,label_score,0.0
text-davinci-002,19.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,19.0,4.0,irony,label_score,1.0
text-davinci-002,19.0,4.0,maxims,label_score,0.0
text-davinci-002,19.0,4.0,metaphor,label_score,1.0
text-davinci-002,20.0,4.0,coherence,label_score,0.0
text-davinci-002,20.0,4.0,deceits,label_score,1.0
text-davinci-002,20.0,4.0,humour,label_score,0.0
text-davinci-002,20.0,4.0,indirect_speech,label_score,1.0
text-davinci-002,20.0,4.0,irony,label_score,0.0
text-davinci-002,20.0,4.0,metaphor,label_score,1.0
text-davinci-002,21.0,4.0,coherence,label_score,0.0
text-davinci-002,21.0,4.0,humour,label_score,0.0
text-davinci-002,21.0,4.0,irony,label_score,1.0
text-davinci-002,22.0,4.0,coherence,label_score,1.0
text-davinci-002,22.0,4.0,humour,label_score,1.0
text-davinci-002,22.0,4.0,irony,label_score,1.0
text-davinci-002,23.0,4.0,coherence,label_score,1.0
text-davinci-002,23.0,4.0,humour,label_score,0.0
text-davinci-002,23.0,4.0,irony,label_score,0.0
text-davinci-002,24.0,4.0,coherence,label_score,1.0
text-davinci-002,24.0,4.0,humour,label_score,1.0
text-davinci-002,24.0,4.0,irony,label_score,1.0
text-davinci-002,25.0,4.0,coherence,label_score,1.0
text-davinci-002,25.0,4.0,humour,label_score,0.0
text-davinci-002,25.0,4.0,irony,label_score,0.0
text-davinci-002,26.0,4.0,coherence,label_score,1.0
text-davinci-002,27.0,4.0,coherence,label_score,1.0
text-davinci-002,28.0,4.0,coherence,label_score,1.0
text-davinci-002,29.0,4.0,coherence,label_score,1.0
text-davinci-002,30.0,4.0,coherence,label_score,1.0
text-davinci-002,31.0,4.0,coherence,label_score,1.0
text-davinci-002,32.0,4.0,coherence,label_score,1.0
text-davinci-002,33.0,4.0,coherence,label_score,1.0
text-davinci-002,34.0,4.0,coherence,label_score,1.0
text-davinci-002,35.0,4.0,coherence,label_score,1.0
text-davinci-002,36.0,4.0,coherence,label_score,1.0
text-davinci-002,37.0,4.0,coherence,label_score,1.0
text-davinci-002,38.0,4.0,coherence,label_score,1.0
text-davinci-002,39.0,4.0,coherence,label_score,0.0
text-davinci-002,40.0,4.0,coherence,label_score,1.0
google/flan-t5-xl,1.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,1.0,0.0,deceits,string_score,1.0
google/flan-t5-xl,1.0,0.0,humour,string_score,0.0
google/flan-t5-xl,1.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,1.0,0.0,irony,string_score,0.0
google/flan-t5-xl,1.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,1.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,2.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,2.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,2.0,0.0,humour,string_score,0.0
google/flan-t5-xl,2.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,2.0,0.0,irony,string_score,0.0
google/flan-t5-xl,2.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,2.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,3.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,3.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,3.0,0.0,humour,string_score,0.0
google/flan-t5-xl,3.0,0.0,indirect_speech,string_score,1.0
google/flan-t5-xl,3.0,0.0,irony,string_score,0.0
google/flan-t5-xl,3.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,3.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,4.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,4.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,4.0,0.0,humour,string_score,0.0
google/flan-t5-xl,4.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,4.0,0.0,irony,string_score,0.0
google/flan-t5-xl,4.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,4.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,5.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,5.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,5.0,0.0,humour,string_score,0.0
google/flan-t5-xl,5.0,0.0,indirect_speech,string_score,1.0
google/flan-t5-xl,5.0,0.0,irony,string_score,0.0
google/flan-t5-xl,5.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,5.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,6.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,6.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,6.0,0.0,humour,string_score,0.0
google/flan-t5-xl,6.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,6.0,0.0,irony,string_score,0.0
google/flan-t5-xl,6.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,6.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,7.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,7.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,7.0,0.0,humour,string_score,0.0
google/flan-t5-xl,7.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,7.0,0.0,irony,string_score,0.0
google/flan-t5-xl,7.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,7.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,8.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,8.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,8.0,0.0,humour,string_score,0.0
google/flan-t5-xl,8.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,8.0,0.0,irony,string_score,0.0
google/flan-t5-xl,8.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,8.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,9.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,9.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,9.0,0.0,humour,string_score,1.0
google/flan-t5-xl,9.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,9.0,0.0,irony,string_score,0.0
google/flan-t5-xl,9.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,9.0,0.0,metaphor,string_score,1.0
google/flan-t5-xl,10.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,10.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,10.0,0.0,humour,string_score,0.0
google/flan-t5-xl,10.0,0.0,indirect_speech,string_score,1.0
google/flan-t5-xl,10.0,0.0,irony,string_score,0.0
google/flan-t5-xl,10.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,10.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,11.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,11.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,11.0,0.0,humour,string_score,0.0
google/flan-t5-xl,11.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,11.0,0.0,irony,string_score,0.0
google/flan-t5-xl,11.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,11.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,12.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,12.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,12.0,0.0,humour,string_score,0.0
google/flan-t5-xl,12.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,12.0,0.0,irony,string_score,0.0
google/flan-t5-xl,12.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,12.0,0.0,metaphor,string_score,1.0
google/flan-t5-xl,13.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,13.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,13.0,0.0,humour,string_score,0.0
google/flan-t5-xl,13.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,13.0,0.0,irony,string_score,0.0
google/flan-t5-xl,13.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,13.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,14.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,14.0,0.0,deceits,string_score,1.0
google/flan-t5-xl,14.0,0.0,humour,string_score,1.0
google/flan-t5-xl,14.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,14.0,0.0,irony,string_score,0.0
google/flan-t5-xl,14.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,14.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,15.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,15.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,15.0,0.0,humour,string_score,0.0
google/flan-t5-xl,15.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,15.0,0.0,irony,string_score,0.0
google/flan-t5-xl,15.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,15.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,16.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,16.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,16.0,0.0,humour,string_score,1.0
google/flan-t5-xl,16.0,0.0,indirect_speech,string_score,1.0
google/flan-t5-xl,16.0,0.0,irony,string_score,0.0
google/flan-t5-xl,16.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,16.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,17.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,17.0,0.0,deceits,string_score,1.0
google/flan-t5-xl,17.0,0.0,humour,string_score,0.0
google/flan-t5-xl,17.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,17.0,0.0,irony,string_score,0.0
google/flan-t5-xl,17.0,0.0,maxims,string_score,1.0
google/flan-t5-xl,17.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,18.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,18.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,18.0,0.0,humour,string_score,1.0
google/flan-t5-xl,18.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,18.0,0.0,irony,string_score,0.0
google/flan-t5-xl,18.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,18.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,19.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,19.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,19.0,0.0,humour,string_score,0.0
google/flan-t5-xl,19.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,19.0,0.0,irony,string_score,1.0
google/flan-t5-xl,19.0,0.0,maxims,string_score,0.0
google/flan-t5-xl,19.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,20.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,20.0,0.0,deceits,string_score,0.0
google/flan-t5-xl,20.0,0.0,humour,string_score,0.0
google/flan-t5-xl,20.0,0.0,indirect_speech,string_score,0.0
google/flan-t5-xl,20.0,0.0,irony,string_score,0.0
google/flan-t5-xl,20.0,0.0,metaphor,string_score,0.0
google/flan-t5-xl,21.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,21.0,0.0,humour,string_score,0.0
google/flan-t5-xl,21.0,0.0,irony,string_score,1.0
google/flan-t5-xl,22.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,22.0,0.0,humour,string_score,0.0
google/flan-t5-xl,22.0,0.0,irony,string_score,0.0
google/flan-t5-xl,23.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,23.0,0.0,humour,string_score,0.0
google/flan-t5-xl,23.0,0.0,irony,string_score,0.0
google/flan-t5-xl,24.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,24.0,0.0,humour,string_score,1.0
google/flan-t5-xl,24.0,0.0,irony,string_score,1.0
google/flan-t5-xl,25.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,25.0,0.0,humour,string_score,0.0
google/flan-t5-xl,25.0,0.0,irony,string_score,0.0
google/flan-t5-xl,26.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,27.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,28.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,29.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,30.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,31.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,32.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,33.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,34.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,35.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,36.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,37.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,38.0,0.0,coherence,string_score,0.0
google/flan-t5-xl,39.0,0.0,coherence,string_score,1.0
google/flan-t5-xl,40.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,1.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,1.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,1.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,1.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,1.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,1.0,0.0,maxims,string_score,1.0
gpt-3.5-turbo-instruct,1.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,2.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,2.0,0.0,deceits,string_score,1.0
gpt-3.5-turbo-instruct,2.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,2.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,2.0,0.0,irony,string_score,1.0
gpt-3.5-turbo-instruct,2.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,2.0,0.0,metaphor,string_score,1.0
gpt-3.5-turbo-instruct,3.0,0.0,coherence,string_score,0.0
gpt-3.5-turbo-instruct,3.0,0.0,deceits,string_score,1.0
gpt-3.5-turbo-instruct,3.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,3.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,3.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,3.0,0.0,maxims,string_score,1.0
gpt-3.5-turbo-instruct,3.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,coherence,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,indirect_speech,string_score,1.0
gpt-3.5-turbo-instruct,4.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,4.0,0.0,metaphor,string_score,1.0
gpt-3.5-turbo-instruct,5.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,5.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,5.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,5.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,5.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,5.0,0.0,maxims,string_score,1.0
gpt-3.5-turbo-instruct,5.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,6.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,6.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,coherence,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,7.0,0.0,maxims,string_score,1.0
gpt-3.5-turbo-instruct,7.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,8.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,8.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,9.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,9.0,0.0,deceits,string_score,0.0
gpt-3.5-turbo-instruct,9.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,9.0,0.0,indirect_speech,string_score,1.0
gpt-3.5-turbo-instruct,9.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,9.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,9.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,10.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,10.0,0.0,deceits,string_score,1.0
gpt-3.5-turbo-instruct,10.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,10.0,0.0,indirect_speech,string_score,0.0
gpt-3.5-turbo-instruct,10.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,10.0,0.0,maxims,string_score,1.0
gpt-3.5-turbo-instruct,10.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,11.0,0.0,coherence,string_score,1.0
gpt-3.5-turbo-instruct,11.0,0.0,deceits,string_score,1.0
gpt-3.5-turbo-instruct,11.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,11.0,0.0,indirect_speech,string_score,1.0
gpt-3.5-turbo-instruct,11.0,0.0,irony,string_score,0.0
gpt-3.5-turbo-instruct,11.0,0.0,maxims,string_score,0.0
gpt-3.5-turbo-instruct,11.0,0.0,metaphor,string_score,0.0
gpt-3.5-turbo-instruct,12.0,0.0,coherence,string_score,0.0
gpt-3.5-turbo-instruct,12.0,0.0,deceits,string_score,1.0
gpt-3.5-turbo-instruct,12.0,0.0,humour,string_score,0.0
gpt-3.5-turbo-instruct,12.0,0.0,indirect_speech,string_score,1.0
gpt-3.5-turbo-instruct,12.0,0.0,irony,string_score,1.0
